LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,LPC_13,LPC_14,LPC_15,LPC_16,LPC_17,LPC_18,LPC_19,LPC_20,LPC_21,LPC_22,LPC_23,LPC_24,LPC_25,LPC_26,LPC_27,LPC_28,LPC_29,LPC_30,LPC_31,Label
1.0,-2.0329573,1.785897,-1.1080405,0.72811466,-0.5602088,0.47352383,-0.4530759,0.45465863,-0.39484602,0.3179913,-0.31266358,0.2703131,-0.17026006,0.12493871,-0.11759034,0.10186595,-0.11721921,0.13671534,-0.103012174,0.05733236,-0.029704956,0.07508568,-0.081781186,0.039369144,-0.010249966,0.025012786,-0.011586182,0.021869719,-0.012914468,-0.02598395,classical
1.0,-1.9282556,1.7937535,-1.341474,1.0076771,-0.8095931,0.6899702,-0.6453453,0.57762915,-0.46137905,0.3639291,-0.34144726,0.29034674,-0.28873193,0.29623935,-0.24906366,0.21069507,-0.15698151,0.12979162,-0.114607304,0.11780128,-0.14143404,0.17670931,-0.12690856,0.066831656,-0.14725487,0.28334516,-0.26121968,0.14685243,-0.13286814,0.07974039,classical
1.0,-1.932576,1.7606908,-1.2587337,0.9030132,-0.6666533,0.613107,-0.6385532,0.54528606,-0.36364213,0.26114032,-0.2717411,0.22862507,-0.20257406,0.20109665,-0.16238016,0.12934105,-0.08689086,0.018730497,-0.063697614,0.19254746,-0.14282243,0.057191018,-0.042316914,0.09198193,-0.150612,0.25481486,-0.31240246,0.03859377,0.20353241,-0.09879377,classical
1.0,-1.6748337,1.1653864,-0.6641302,0.48509622,-0.37189364,0.3541306,-0.38363412,0.3557302,-0.19925608,0.15047932,-0.1673614,0.11225319,-0.10007484,0.13258056,-0.10498147,0.07443222,-0.020354742,-0.05027098,0.0158264,0.08933906,-0.039137453,0.07682155,-0.06137754,-0.01136595,0.027942888,0.12821223,-0.2782918,-0.22802964,0.5485767,-0.17979176,classical
1.0,-1.0661083,0.339216,-0.22774114,0.24198867,-0.18271595,0.19180568,-0.13962106,0.1475381,-0.10782157,0.106066726,-0.07704956,0.08981875,-0.06333707,0.08365483,-0.057209548,0.04282907,-0.025490124,0.0335881,-0.036143593,0.032549974,-0.0077934465,0.02597128,-0.0008363527,0.026833639,-0.004365474,0.01970082,-0.0014739521,0.019554364,-0.014547164,0.0073678256,classical
1.0,-1.7786728,1.1725451,-0.46749425,0.32741076,-0.36425433,0.3316246,-0.27194172,0.24032505,-0.21337031,0.17448008,-0.16979326,0.13821927,-0.075330324,0.050145984,-0.088744886,0.028065894,-0.016507376,0.05835748,-0.024424568,0.019619826,-0.017609946,0.011963172,0.025837813,-0.006708041,-0.0020219386,-0.0073542027,-0.011122182,-0.0011814833,0.077045426,-0.067043684,classical
1.0,-2.5194602,2.6594179,-1.6105622,0.70198333,-0.4445569,0.36210135,-0.12449211,-0.072723605,0.11069511,-0.12538396,0.11906037,-0.10222467,0.16448374,-0.17542793,0.06458682,0.033238336,0.009544814,-0.027646068,-0.07453451,0.1729402,-0.09699484,-0.069564596,0.13920902,-0.08982155,-0.0072261044,0.04581576,-0.014025662,-0.0055711754,-0.024116835,0.017258592,classical
1.0,-2.099212,1.4972738,-0.3213812,-0.1307137,-0.006628261,0.07691209,0.059401408,-0.098829284,-0.005693517,0.01380231,0.034446187,0.01447572,0.008863446,-0.030788,-0.013025032,0.007097646,0.005512651,0.024388375,-0.0033466665,-0.010793817,-0.010413857,0.041913085,-0.053464968,-0.019576091,0.03719071,0.023715125,0.0023008045,-0.019246794,-0.0522593,0.03555714,classical
1.0,-2.4510882,2.3906639,-1.2173102,0.35871676,-0.15931614,0.076750964,0.11340482,-0.19364844,0.08006415,0.016171245,0.012652431,-0.030307017,0.06394806,-0.07488107,0.026560297,0.013685533,0.009727782,-0.020815874,-0.007114225,0.025640786,-0.01930368,-0.0045333747,0.020645928,-0.029767334,0.017414639,-0.009102631,0.020886246,0.0280509,-0.07702504,0.036445666,classical
1.0,-2.381605,2.1959212,-1.0221969,0.24485987,-0.12452399,0.09175127,0.12846722,-0.23658903,0.097538054,0.053664066,-0.071245626,0.05228288,0.020873915,-0.092171274,0.10012418,-0.062572055,0.028579624,0.021199647,-0.06462741,0.0313677,0.0072495467,-0.019769732,0.029679619,-0.04383431,0.022219932,0.031421103,-0.055317886,0.071337424,-0.04489612,0.0046345377,classical
1.0,-2.405132,2.263492,-1.1045597,0.28430533,-0.11226225,0.07702944,0.11767049,-0.2143932,0.0866844,0.040946007,-0.08484101,0.09084714,0.0139993625,-0.106241144,0.11665221,-0.06767414,0.0017259007,0.049498264,-0.038949054,-0.032254536,-0.015025812,0.103258975,-0.068590805,-0.019085389,0.025760788,0.015510457,0.03684759,-0.07338879,0.05045427,-0.023257293,classical
1.0,-2.4581368,2.4409244,-1.3136485,0.47315413,-0.283013,0.21620429,-0.0398597,-0.09395971,0.06382467,-0.007243475,0.06071876,-0.07974365,0.09937695,-0.13534053,0.12023658,-0.05969767,0.022661846,-0.022408862,-0.0064222766,0.053848542,-0.070108876,0.027154224,0.035674024,-0.0359114,-0.0019007972,0.03284707,-0.023873124,0.014791347,-0.04218161,0.024769764,classical
1.0,-2.4387686,2.4195528,-1.3077636,0.43784967,-0.20490047,0.14021887,0.007327433,-0.101623006,0.07031395,-0.030891549,0.032466345,-0.01481255,0.060691107,-0.11098107,0.08750344,-0.023477169,0.009180038,-0.040551864,0.0390251,0.0008797069,-0.032784395,0.04340013,-0.0056827725,-0.044370767,0.06315952,-0.046413813,0.029958671,-0.04523868,0.028308079,0.00032322854,classical
1.0,-2.4830308,2.4518445,-1.2663548,0.33346635,-0.0926081,0.08944319,0.022102982,-0.10325565,0.0649968,-0.030746723,0.040507622,-0.038995788,0.07910348,-0.06705914,-0.0111964345,0.03681365,0.035859797,-0.089771755,0.056315336,0.018895753,-0.027874231,-0.009767752,-0.008750867,0.03738565,-0.034210272,0.014720249,0.005460702,-0.010813311,-0.019993674,0.026039436,classical
1.0,-2.579533,2.7438571,-1.6439433,0.5864835,-0.1348095,0.03585076,0.031479225,-0.056537222,0.025420347,0.008325834,-0.017919507,-0.011919311,0.09985807,-0.13756102,0.11842155,-0.1075619,0.1373364,-0.11671764,0.027433852,-0.0024196873,0.050893568,-0.06821392,0.023069229,0.021567171,-0.023944251,0.017852077,-0.013184749,0.004637137,-0.010887032,0.012476368,classical
1.0,-2.567597,2.8577638,-1.8627765,0.7886712,-0.2546087,0.09046471,-0.050021663,0.022763591,-0.0038406162,-0.035333212,0.08253547,-0.114352286,0.18663184,-0.23623337,0.18685345,-0.07071833,0.011565634,-0.011723706,0.016902842,-0.030280901,0.024991028,-0.024788642,0.043255635,-0.021641191,0.01877363,-0.04117361,0.049440254,-0.030067183,-0.0046735816,0.018310148,classical
1.0,-1.2946138,0.08197247,-0.15344407,0.3964919,-0.055856206,0.22375838,-0.15758647,0.105635956,-0.17452803,0.04999429,-0.09363299,0.06598559,-0.054332744,0.047989942,-0.012102839,0.055596396,-0.0018349807,0.029519813,-0.02109098,0.013895867,-0.028736107,-0.009825214,-0.016088208,-0.004847698,0.0007151286,0.0100068785,0.055050783,0.04134,0.026217982,-0.103345804,classical
1.0,-1.5143137,0.3345034,-0.12698786,0.40371802,-0.12727284,0.2326974,-0.20969078,0.15230213,-0.17446041,0.07685729,-0.10235341,0.0771419,-0.07765774,0.0647695,-0.0200491,0.06577313,-0.018390682,0.031995513,-0.029320188,-0.008173972,-0.038167477,-0.0032813745,-0.015651066,0.043405578,-0.0005737236,0.029238781,-0.029850826,-0.0130872615,-0.041810833,0.05280286,classical
1.0,-1.0241925,0.099475466,-0.31376866,0.13814518,-0.15035416,0.19329605,-0.1087566,0.15569404,-0.0908233,0.09523334,-0.0437375,0.07248389,-0.02160105,0.05611512,-0.017425185,0.023261346,-0.00727387,0.012151909,-0.0069383252,0.0034398583,-0.022257831,-0.00039267668,-0.022019684,-0.00305831,-0.01489761,-0.00067881576,-0.005300219,-0.0044254763,0.0065521346,0.010176571,classical
1.0,-0.80998284,-0.0059393714,-0.2902156,0.085343726,-0.17509675,0.10055391,-0.07328142,0.09251535,-0.07601683,0.049615018,-0.03171195,0.064960286,-0.011829803,0.048622184,-0.0099111525,0.03435219,-0.011499079,0.01770736,-0.0038826126,0.014548439,0.0044547413,0.013445128,0.0019363166,0.010866745,-0.0068804007,-0.0027345773,-0.0018685171,-0.007445988,-0.009586613,-0.0060684797,classical
1.0,-1.7634255,1.2585891,-0.69273,0.44620118,-0.3862494,0.3351798,-0.3039937,0.3446845,-0.3509193,0.25129864,-0.21565111,0.1916883,-0.15287326,0.1559433,-0.179238,0.17644401,-0.12873048,0.09241164,-0.08067473,0.06267249,-0.026749657,0.0063211336,-0.0035282662,-0.0006506387,-0.023999881,0.026425768,0.01813255,-0.0015454292,-0.04702559,0.035907727,classical
1.0,-2.0758617,1.8122691,-1.126149,0.79015857,-0.7456956,0.70633566,-0.61203957,0.530391,-0.4094945,0.22760718,-0.1937056,0.2394769,-0.19010235,0.13292326,-0.14759216,0.1707201,-0.12725127,0.039086524,0.027412817,-0.06916961,0.09480888,-0.07365058,0.028423615,-0.0075789094,0.018182855,-0.026092505,0.035802115,-0.036382623,0.01004944,0.0024688034,classical
1.0,-1.6472285,1.1012516,-0.61821926,0.49064025,-0.48721844,0.39132425,-0.35449797,0.3938562,-0.37678856,0.26737854,-0.222435,0.19998913,-0.15394884,0.13421807,-0.12592034,0.051922116,-0.0153217735,0.02791132,-0.03772612,0.017522397,0.035543974,-0.059685495,0.051406126,-0.06652765,0.10532932,-0.07162333,-0.02013629,0.021982644,0.0061371773,0.007851484,classical
1.0,-2.127488,2.0013106,-1.3385092,0.9267499,-0.8250398,0.72560024,-0.6032426,0.5772758,-0.55758303,0.42471626,-0.36096993,0.35136527,-0.25890034,0.16224071,-0.12076573,0.075617336,0.00021422096,-0.05368374,0.035350382,-0.002079323,-0.0014767591,0.032053143,-0.06162136,0.021345278,0.046069264,-0.09590731,0.094350964,-0.025567822,-0.050519593,0.041282512,classical
1.0,-1.6817901,1.1203562,-0.63315827,0.5696993,-0.6003426,0.5077019,-0.44985685,0.48967826,-0.4307218,0.25983858,-0.22192724,0.21438833,-0.14822726,0.11739081,-0.14404795,0.067106485,-0.0014769803,0.018807806,-0.020753954,-0.0115067065,0.04068107,-0.007223662,-0.016890151,-0.010269113,0.07640764,-0.086508244,0.032809876,-0.02959693,0.057325006,-0.039228592,classical
1.0,-1.2270002,0.53528464,-0.32345435,0.33027142,-0.34380427,0.29156348,-0.32881063,0.36365107,-0.233995,0.108747326,-0.14651896,0.13273329,-0.10792548,0.08159036,-0.1223834,0.044666544,0.021845546,0.009250062,-0.05512336,0.058015093,-0.016256608,0.003684301,-0.009630455,0.0147621,-0.027813453,-0.011120944,0.014668009,0.019919004,0.058461905,-0.06350035,classical
1.0,-1.3131276,0.51692593,-0.2863059,0.2659084,-0.077982195,-0.057024196,0.18315552,-0.2100817,0.060119864,0.06384623,-0.1935271,0.19313535,-0.12360104,0.10886436,-0.16498694,0.10756944,0.12833273,-0.19528705,0.006924063,0.077208646,-0.005532616,-0.094199374,0.0035209507,0.2123512,-0.3395644,0.44337574,-0.4449679,0.34748083,-0.22653054,0.08016467,classical
1.0,-1.3891871,0.6151855,-0.2169377,0.19456246,-0.10538951,-0.06524084,0.1177197,-0.013485894,-0.2178509,0.32856074,-0.2985018,0.23292084,-0.10987251,0.052469924,-0.04292836,-0.11189581,0.18679032,-0.004152097,-0.17488764,0.16909286,-0.09420682,-0.0975315,0.14481567,0.07509562,-0.258722,0.45073563,-0.49071598,0.35480636,-0.19801533,0.042745337,classical
1.0,-0.86830467,-0.018892845,0.0018837228,0.013655342,-0.037598524,0.0068517723,0.028189726,0.047180153,-0.028762141,-0.06239889,-0.0040581445,0.00037503193,-0.0030460954,0.013222544,-0.012547476,-0.05166074,0.015179672,0.042376604,-0.010028376,0.015962547,-0.04780332,-0.046442557,0.081014246,-0.010185083,0.013406205,-0.04194531,-0.019046454,-0.008200494,0.07054406,-0.011463025,classical
1.0,-0.89548105,0.030482642,-0.018814545,0.021821054,-0.0319489,-0.026230484,0.022079991,0.029939909,-0.037335783,0.00097229314,-0.022247763,0.024563713,-0.038694266,-0.005294086,-0.010789189,-0.006078642,0.008985018,0.041401222,-0.0061518536,-0.009035518,0.023241512,-0.07708474,0.037561152,0.041726366,-0.017125748,-0.016698044,-0.003158797,-0.02849583,0.039018296,0.004033403,classical
1.0,-1.4221826,0.78981084,-0.34295136,0.25961527,-0.13491304,0.13356885,-0.13177106,0.03369476,0.022020513,0.0664605,-0.097001925,0.2273572,-0.18108226,0.029900683,0.022992086,-0.09399643,0.009849739,0.009287505,0.026492847,0.030814176,0.011183265,-0.051552787,0.050509714,0.020055944,-0.020832624,-0.019595943,0.036222916,0.0036905427,-0.03370823,0.035081506,classical
1.0,-0.91732097,0.00169961,0.06534672,-0.037697796,-0.03513374,0.034073405,0.08176225,-0.0118174115,-0.03655603,-0.04654357,0.010406561,-0.0038537176,-0.035150856,0.02377733,0.019566713,-0.08004948,0.0088651,0.054222412,0.09408852,-0.09562335,-0.047102198,-0.01835741,0.050185565,-0.056893412,0.027634932,0.03280231,-0.056425385,0.018093785,0.037447777,0.004101736,classical
1.0,-0.8366017,-0.06036597,0.01783994,-0.033101268,-0.06622201,0.04539911,0.06818473,0.043481197,-0.050307803,-0.027318304,-0.012299936,-0.016686276,-0.039774094,-0.015626583,-0.0020105722,0.027575597,0.03425006,0.0067478027,-0.0007893723,0.012620307,-0.03823393,-0.026906742,-0.0068904106,0.016183361,0.014684646,0.0131636355,-0.0071946788,-0.017049609,0.052449472,-0.027157161,classical
1.0,-0.9301955,0.02156353,0.04701229,-0.064869,0.040374126,-0.023727346,0.06750812,-0.015592935,-0.054816373,0.008780893,-0.0056200707,0.016679013,-0.050749905,0.03957574,-0.035499286,-0.02227702,0.021485502,-0.002944298,0.015352314,-0.002493636,-0.03526067,0.031063654,0.011927207,0.008283053,0.0030314398,-0.017387234,0.030206915,-0.033379115,0.014334455,-0.002428386,classical
1.0,-1.3613309,0.74181,-0.32781824,0.27397904,-0.16465862,0.16543962,-0.112358436,-0.0042562513,0.07663509,0.02375012,-0.054907113,0.19790368,-0.13287349,-0.015287905,0.08491144,-0.14600334,0.056906596,-0.015408846,0.04614217,0.016549867,0.039012425,-0.091188386,0.10361361,-0.025640702,-0.0007044887,0.0102664195,-0.031586,0.08359453,-0.10129291,0.07896014,classical
1.0,-1.5281008,1.0071104,-0.4057955,0.2617983,-0.2580218,0.13093548,-0.048476152,-0.042621985,0.1347472,-0.16410036,0.032179613,0.18580028,-0.24441928,0.28951454,-0.2922898,0.2795318,-0.25159675,0.18610877,-0.109480456,0.06694482,-0.020926509,-0.050201755,-0.009931289,0.021748655,-0.005081743,0.15226863,-0.17322458,0.1297664,-0.06979969,0.07408324,classical
1.0,-2.41719,2.7688994,-2.4105992,2.1078136,-1.8889862,1.6517636,-1.5134691,1.4770184,-1.3824956,1.2121377,-1.1183102,1.0614944,-0.97454274,0.875484,-0.82041496,0.72127175,-0.5996574,0.53086925,-0.44627827,0.35696125,-0.32985675,0.34501314,-0.34448642,0.34448242,-0.3142653,0.22866747,-0.12933749,0.04975716,0.015598994,-0.024606485,classical
1.0,-2.117042,2.0899508,-1.6364752,1.3131546,-1.1183331,1.0339265,-1.0353675,1.0415901,-0.8713277,0.5705818,-0.4399553,0.39317152,-0.28395063,0.16744587,-0.14724754,0.13810314,-0.1832169,0.25529897,-0.26403016,0.26828122,-0.25758252,0.21452747,-0.17681462,0.19728726,-0.21792017,0.16403499,-0.11427216,0.15446623,-0.11545495,0.01289864,classical
1.0,-2.4786065,2.9904313,-2.713617,2.3327444,-1.9866668,1.7309605,-1.5851089,1.5739856,-1.5356948,1.3744401,-1.1808652,1.0113257,-0.8038189,0.648814,-0.5763104,0.5287958,-0.47831413,0.4787865,-0.47816283,0.47536448,-0.46950984,0.46054658,-0.43204147,0.4251272,-0.35697767,0.25455213,-0.22059748,0.21701135,-0.14065658,0.042276468,classical
1.0,-2.4195,2.797471,-2.3794842,1.9508197,-1.6392418,1.4146358,-1.319942,1.3755811,-1.3815302,1.2388237,-1.0355848,0.89635974,-0.78148377,0.6800418,-0.6209268,0.5615086,-0.46312696,0.38541952,-0.30778164,0.2753682,-0.24745767,0.22443874,-0.24339665,0.28407863,-0.2621903,0.19565415,-0.07821648,0.004515971,-0.011052053,0.006618044,classical
1.0,-2.5221627,2.9663885,-2.5375688,2.1150851,-1.8298897,1.5788035,-1.4171106,1.4154735,-1.3856629,1.1611539,-0.90825593,0.7807516,-0.70644176,0.5997748,-0.51541144,0.47453663,-0.46324512,0.46372405,-0.396839,0.26235795,-0.17054358,0.138209,-0.058543622,-0.0800459,0.19137435,-0.21592481,0.21022049,-0.1848529,0.12810443,-0.051538408,classical
1.0,-2.5099845,3.0185602,-2.697063,2.2694163,-1.9091535,1.6104227,-1.4521438,1.4387906,-1.4030967,1.209879,-1.0041335,0.7966409,-0.5940167,0.425361,-0.31324685,0.16242537,-0.033412337,0.036881052,-0.07560192,0.09655255,-0.12530306,0.15785226,-0.18004255,0.185513,-0.14778237,0.086967364,-0.04438394,0.066449046,-0.08167651,0.031672854,classical
1.0,-2.028109,1.9328737,-1.5320895,1.2416885,-0.9920654,0.8107055,-0.8142582,0.8698532,-0.741633,0.57370013,-0.598681,0.6352936,-0.5287354,0.30835623,-0.14706108,0.069868095,-0.076756924,0.16030113,-0.23216377,0.20879014,-0.14414208,0.10102865,-0.06906048,0.11478236,-0.14532575,0.22069846,-0.4069292,0.3142135,-0.045863684,-0.020458965,classical
1.0,-2.4914284,2.7563972,-2.1649,1.715413,-1.4607544,1.2844042,-1.2238725,1.2376401,-1.1603209,1.0238458,-1.0060663,0.9885083,-0.90369743,0.78776354,-0.663689,0.52666,-0.40908307,0.31935886,-0.16706324,0.0016898382,0.048479598,-0.022512376,0.012101768,0.007991313,-0.011648286,0.07882531,-0.32719868,0.41593024,-0.17112258,-0.004131228,classical
1.0,-2.2930083,2.4066422,-1.9308667,1.5993863,-1.3676126,1.1633698,-1.116688,1.1296728,-0.94805384,0.6761524,-0.5949669,0.6009942,-0.57752806,0.47787976,-0.32948348,0.17687026,-0.13942634,0.2221999,-0.28080767,0.2665682,-0.23221178,0.2069297,-0.14698851,0.16415606,-0.20869333,0.3052201,-0.48471516,0.36966473,-0.052564904,-0.03780782,classical
1.0,-2.003583,1.8706951,-1.4529586,1.1912426,-0.96372664,0.7800635,-0.7473193,0.761626,-0.61614597,0.44442973,-0.44453034,0.46005103,-0.3665647,0.20352688,-0.11337151,0.10879347,-0.12085318,0.13872354,-0.15939635,0.12887245,-0.084907636,0.07082203,-0.060060322,0.1265438,-0.18489951,0.28054455,-0.51447994,0.40369532,-0.06485911,-0.026524473,classical
1.0,-2.2874231,2.4596334,-2.0393217,1.9084433,-2.1490693,2.2306116,-2.2806442,2.574803,-2.703444,2.6904888,-2.774885,2.7768385,-2.6871235,2.6160786,-2.434613,2.1812,-1.948329,1.8119963,-1.6651529,1.4536258,-1.2064383,0.90364665,-0.66729754,0.46479645,-0.5826616,0.81319296,-0.7172111,0.35801166,-0.02412273,-0.03130932,classical
1.0,-2.379862,2.6291862,-1.837109,1.2403231,-1.5228676,1.8369733,-1.7646539,1.8216987,-1.9394964,2.1790407,-2.0261421,1.6696928,-1.6560364,1.8803477,-2.0188131,1.8500383,-1.6385877,1.6899598,-1.6888272,1.6244726,-1.4952348,1.4199561,-1.1479721,0.7977576,-0.68301517,0.6097498,-0.33442935,0.055943828,0.025914058,-0.0010447842,classical
1.0,-2.6937768,3.4230647,-3.0534241,2.7327838,-2.8903034,2.9594216,-2.903898,2.8854241,-2.7783308,2.5637708,-2.4665534,2.6075256,-2.7331576,2.7882116,-2.7519681,2.630222,-2.4230213,2.191471,-2.08849,1.93194,-1.6776897,1.5435,-1.349966,1.0661124,-0.90559155,0.84321755,-0.68749046,0.39047462,-0.13117927,0.013807903,classical
1.0,-1.99314,1.8045411,-1.8038574,2.2319334,-2.0753522,1.958632,-2.2749162,2.2434063,-2.211933,2.3426223,-2.2626882,2.312285,-2.3189516,2.237583,-2.2532415,2.1182423,-1.9526939,1.8338877,-1.6380475,1.4851674,-1.3574207,1.1766675,-0.95386744,0.746369,-0.5897758,0.51883,-0.4283375,0.34289137,-0.31551126,0.1465101,classical
1.0,-2.4413662,2.6729448,-2.36377,2.736727,-3.131857,3.2065594,-3.4419274,3.5140781,-3.6078396,3.9511795,-4.0541625,3.9396112,-3.8536325,3.78232,-3.7290854,3.5287817,-3.1660936,2.9825602,-2.9661489,2.806343,-2.4900682,2.1319451,-1.8388267,1.6315086,-1.3854032,1.0768143,-0.7605523,0.3866894,-0.079509124,-0.007802576,classical
1.0,-2.555525,3.0931578,-3.0172853,3.4209316,-3.767976,3.7674065,-3.924299,3.9747064,-4.0048423,4.2337317,-4.3967404,4.4445515,-4.438369,4.2752213,-4.0815396,3.895117,-3.5879474,3.2871287,-3.0202239,2.7371457,-2.4890857,2.2908943,-1.938689,1.5448917,-1.2260801,0.8734478,-0.51077104,0.22088382,-0.07739551,0.009268511,classical
1.0,-2.7081902,3.468564,-3.3534029,3.5775719,-3.9913466,4.1777115,-4.4622073,4.640527,-4.7468452,4.993906,-5.172605,5.1332183,-5.0132575,4.8000975,-4.540123,4.296251,-3.954039,3.6799078,-3.553446,3.4164436,-3.170829,2.8730981,-2.426775,1.952551,-1.6089338,1.2814631,-1.0017533,0.72440076,-0.4025554,0.11014909,classical
1.0,-2.116321,2.0210674,-1.8644559,2.3745012,-2.5273938,2.3389575,-2.5095446,2.6211529,-2.7142634,2.890244,-2.9681602,3.0661497,-3.0985048,2.9695773,-2.8532228,2.7282972,-2.612963,2.5104876,-2.3255262,2.1080692,-1.9734668,1.843737,-1.5650845,1.3456774,-1.1634792,0.99517065,-0.7922297,0.48512647,-0.19243522,0.010460797,classical
1.0,-2.5394728,3.0447001,-2.8606186,3.0858169,-3.473676,3.5944583,-3.7297168,3.8269563,-3.9008427,4.0553465,-4.2017813,4.278791,-4.223949,4.116746,-4.031,3.8440838,-3.583704,3.3668575,-3.1311464,2.8854945,-2.6592312,2.4281998,-2.0848718,1.7485797,-1.4391108,1.141274,-0.9231777,0.67037356,-0.39156696,0.1154194,classical
1.0,-2.8033597,3.5188377,-3.070914,3.053432,-3.5923321,3.9643662,-4.2854486,4.611351,-4.8363295,4.8457975,-4.6965127,4.636069,-4.702136,4.670612,-4.498285,4.182768,-3.8001254,3.4790745,-3.221336,2.9930286,-2.7089376,2.382756,-2.0595262,1.7465899,-1.3636793,0.9996469,-0.7575236,0.5278789,-0.2557209,0.05053581,classical
1.0,-1.9974627,1.3574684,-0.3029919,0.059907384,-0.09136543,-0.019933023,0.051892653,-0.029776342,-0.0113989115,0.12343769,-0.2018876,0.076463066,0.21670273,-0.32613477,0.2362305,-0.14424661,0.14485872,-0.082342796,-0.0864182,0.13656253,-0.054129068,0.057097692,-0.061140984,-0.03047219,0.105423726,-0.036212962,0.0127728805,-0.10530071,0.09490361,0.0045012203,classical
1.0,-2.121662,1.5163323,-0.3083049,-0.055120062,-0.013555419,-0.020829268,0.107614405,-0.26424733,0.32118544,-0.10986056,-0.06621978,-0.016607419,0.1561428,-0.22995512,0.1280031,0.09347106,-0.04533579,-0.06565225,0.06456479,-0.09275876,0.07897096,-0.011961386,-0.0026743878,-0.018770238,0.0746623,-0.004714347,-0.084873736,-0.029011747,0.08061387,-0.0034487292,classical
